id,distrito_id,codigo,barrio
1,1,01,Amón
2,1,02,Aranjuez
3,1,03,California (parte)
4,1,04,Carmen
5,1,05,Empalme
6,1,06,Escalante
7,1,07,Otoya.
8,2,01,Bajos de la Unión
9,2,02,Claret
10,2,03,Cocacola
11,2,04,Iglesias Flores
12,2,05,Mantica
13,2,06,México
14,2,07,Paso de la Vaca
15,2,08,Pitahaya.
16,3,01,Almendares
17,3,02,Ángeles
18,3,03,Bolívar
19,3,04,Carit
20,3,05,Colón (parte)
21,3,06,Corazón de Jesús
22,3,07,Cristo Rey
23,3,08,Cuba
24,3,09,Dolorosa (parte)
25,3,10,Merced
26,3,11,Pacífico (parte)
27,3,12,Pinos
28,3,13,Salubridad
29,3,14,San Bosco
30,3,15,San Francisco
31,3,16,Santa Lucía
32,3,17,Silos.
33,4,01,Bellavista
34,4,02,California (parte)
35,4,03,Carlos María Jiménez
36,4,04,Dolorosa (parte)
37,4,05,Dos Pinos
38,4,06,Francisco Peralta (parte)
39,4,07,González Lahmann
40,4,08,González Víquez
41,4,09,Güell
42,4,10,La Cruz
43,4,11,Lomas de Ocloro
44,4,12,Luján
45,4,13,Milflor
46,4,14,Naciones Unidas
47,4,15,Pacífico (parte)
48,4,16,San Cayetano (parte)
49,4,17,Soledad
50,4,18,Tabacalera
51,4,19,Vasconia.
52,5,01,Alborada
53,5,02,Calderón Muñoz
54,5,03,Cerrito
55,5,04,Córdoba
56,5,05,Gloria
57,5,06,Jardín
58,5,07,Luisas
59,5,08,Mangos
60,5,09,Montealegre
61,5,10,Moreno Cañas
62,5,11,Quesada Durán
63,5,12,San Dimas
64,5,13,San Gerardo (parte)
65,5,14,Trébol
66,5,15,Ujarrás
67,5,16,Vista Hermosa
68,5,17,Yoses Sur
69,5,18,Zapote (centro).
70,6,01,Ahogados (parte)
71,6,02,Bosque
72,6,03,Cabañas
73,6,04,Camelias
74,6,05,Coopeguaria
75,6,06,Faro
76,6,07,Fátima
77,6,08,Hispano
78,6,09,I Griega
79,6,10,Lincoln
80,6,11,Lomas de San Francisco
81,6,12,Maalot
82,6,13,Méndez
83,6,14,Pacífica
84,6,15,San Francisco de Dos Ríos (centro)
85,6,16,Sauces
86,6,17,Saucitos
87,6,18,Zurquí.
88,7,01,Alborada
89,7,02,Ánimas
90,7,03,Árboles
91,7,04,Bajos del Torres
92,7,05,Carranza
93,7,06,Corazón de Jesús
94,7,07,Cristal
95,7,08,Carvajal Castro
96,7,09,Jardines de Autopista
97,7,10,La Caja
98,7,11,La Carpio
99,7,12,Magnolia
100,7,13,Marimil
101,7,14,Monserrat
102,7,15,Peregrina
103,7,16,Robledal
104,7,17,Rossiter Carballo
105,7,18,Santander
106,7,19,Saturno
107,7,20,Uruca (centro)
108,7,21,Vuelta del Virilla.
109,8,01,Américas
110,8,02,Bajo Cañada (parte)
111,8,03,Balcón Verde
112,8,04,Colón (parte)
113,8,05,Del Pino
114,8,06,Holanda
115,8,07,La Luisa
116,8,08,La Salle
117,8,09,Lomalinda
118,8,10,Morenos
119,8,11,Niza
120,8,12,Rancho Luna
121,8,13,Rohrmoser (parte)
122,8,14,Roma
123,8,15,Sabana
124,8,16,Tovar.
125,9,01,Alfa
126,9,02,Asturias
127,9,03,Asunción
128,9,04,Bribrí
129,9,05,Favorita Norte
130,9,06,Favorita Sur
131,9,07,Galicia
132,9,08,Geroma
133,9,09,Hispania
134,9,10,Libertad
135,9,11,Lomas del Río
136,9,12,Llanos del Sol
137,9,13,María Reina
138,9,14,Metrópolis
139,9,15,Navarra
140,9,16,Pavas (centro)
141,9,17,Pueblo Nuevo
142,9,18,Residencial del Oeste
143,9,19,Rincón Grande
144,9,20,Rohrmoser (parte)
145,9,21,Rotonda
146,9,22,San Pedro
147,9,23,Santa Bárbara
148,9,24,Santa Catalina
149,9,25,Santa Fé
150,9,26,Triángulo
151,9,27,Villa Esperanza.
152,10,01,Bajo Cañada (parte)
153,10,02,Belgrano
154,10,03,Hatillo Centro
155,10,04,Hatillo 1
156,10,05,Hatillo 2
157,10,06,Hatillo 3
158,10,07,Hatillo 4
159,10,08,Hatillo 5
160,10,09,Hatillo 6
161,10,10,Hatillo 7
162,10,11,Hatillo 8
163,10,12,Quince de Setiembre
164,10,13,Sagrada Familia
165,10,14,Tiribí
166,10,15,Topacio
167,10,16,Veinticinco de Julio
168,10,17,Vivienda en Marcha.
169,11,01,Bengala
170,11,02,Bilbao
171,11,03,Cañada del Sur
172,11,04,Carmen
173,11,05,Cascajal
174,11,06,Cerro Azul
175,11,07,Colombari
176,11,08,Domingo Savio
177,11,09,Guacamaya
178,11,10,Jazmín
179,11,11,Hogar Propio
180,11,12,Kennedy
181,11,13,López Mateos
182,11,14,Luna Park
183,11,15,Martínez
184,11,16,Mojados
185,11,17,Mongito
186,11,18,Monte Azúl
187,11,19,Musmanni
188,11,20,Paso Ancho
189,11,21,Presidentes
190,11,22,San Cayetano (parte)
191,11,23,San Martín
192,11,24,San Sebastián (centro)
193,11,25,Santa Rosa
194,11,26,Seminario
195,11,27,Sorobarú.
196,12,01,Alto Carrizal
197,12,02,Carrizal (parte)
198,12,03,Faroles
199,12,04,Guapinol
200,12,05,Hulera
201,12,06,Itabas
202,12,07,Jaboncillo
203,12,08,Profesores (parte).
204,13,01,Avellana
205,13,02,Bebedero
206,13,03,Belo Horizonte (parte)
207,13,04,Carrizal (parte)
208,13,05,Curío
209,13,06,Chirca
210,13,07,Chiverral
211,13,08,Entierrillo
212,13,09,Filtros
213,13,10,Guayabos
214,13,11,Hojablanca
215,13,12,Juan Santana
216,13,13,Lajas
217,13,14,Masilla
218,13,15,Muta
219,13,16,Pedrero
220,13,17,Perú
221,13,18,Profesores (parte)
222,13,19,Sabanillas
223,13,20,Salitrillos
224,13,21,Santa Eduvigis
225,13,22,Santa Teresa
226,13,23,Tejarcillos
227,13,24,Torrotillo
228,13,25,Vista de Oro.
229,14,01,Anonos
230,14,02,Ayala
231,14,03,Bajo Anonos
232,14,04,Bajo Palomas
233,14,05,Belo Horizonte (parte)
234,14,06,Betina
235,14,07,Ceiba
236,14,08,Facio Castro
237,14,09,Guachipelín
238,14,10,Herrera
239,14,11,Laureles
240,14,12,León
241,14,13,Loma Real
242,14,14,Matapalo
243,14,15,Maynard
244,14,16,Mirador
245,14,17,Miravalles
246,14,18,Palermo
247,14,19,Palma de Mallorca
248,14,20,Pinar
249,14,21,Primavera
250,14,22,Quesada
251,14,23,Real de Pereira (parte)
252,14,24,Santa Marta
253,14,25,Tena
254,14,26,Trejos Montealegre
255,14,27,Vista Alegre.
256,15,01,Altamira
257,15,02,Bellavista
258,15,03,Calle Fallas
259,15,04,Camaquirí
260,15,05,Capilla
261,15,06,Centro de Amigos
262,15,07,Cerámica
263,15,08,Colonia del Sur
264,15,09,Contadores
265,15,10,Cruce
266,15,11,Cucubres
267,15,12,Dorados
268,15,13,Florita
269,15,14,Fortuna
270,15,15,Jardín
271,15,16,Loto
272,15,17,Metrópoli
273,15,18,Monseñor Sanabria
274,15,19,Monteclaro
275,15,20,Palogrande
276,15,21,Pinos
277,15,22,Retoños
278,15,23,Río Jorco
279,15,24,Sabara
280,15,25,San Esteban Rey
281,15,26,San Jerónimo
282,15,27,San José
283,15,28,San Roque
284,15,29,Tauros
285,15,30,Torremolinos
286,15,31,Venecia
287,15,32,Vista Verde.
288,16,01,Ángeles
289,16,02,Capri
290,16,03,Damas Israelitas
291,16,04,Girasol
292,16,05,Higuito
293,16,06,Lindavista
294,16,07,Lomas de Jorco
295,16,08,Llano
296,16,09,Meseguer
297,16,10,Olivos
298,16,11,Orquídeas
299,16,12,Peñascal
300,16,13,Rinconada
301,16,14,Rodillal
302,16,15,Sabanilla
303,16,16,San Martín
304,16,17,Santa Eduvigis
305,16,18,Valverde.
306,16,19,Alto Alumbre
307,16,20,Hoyo
308,16,21,Jericó
309,16,22,Manzano
310,16,23,Pacaya
311,16,24,Roblar
312,16,25,Ticalpes (parte)
313,16,26,Calle Naranjos.
314,17,01,Calabacitas
315,17,02,Calle Común
316,17,03,Cruz Roja
317,17,04,Itaipú
318,17,05,Máquinas
319,17,06,Mota
320,17,07,Novedades
321,17,08,Pedrito Monge
322,17,09,Río
323,17,10,Robles.
324,18,01,Alpino
325,18,02,Arco Iris
326,18,03,Bambú
327,18,04,Berlay
328,18,05,Guaria
329,18,06,Huaso (parte)
330,18,07,Juncales
331,18,08,Lajas
332,18,09,Macarena
333,18,10,Maiquetía
334,18,11,Méndez.
335,19,01,Acacias
336,19,02,Calle Amador
337,19,03,Constancia
338,19,04,Churuca
339,19,05,Huetares
340,19,06,Plazoleta
341,19,07,Pueblo Nuevo
342,19,08,Río Damas
343,19,09,Rotondas
344,19,10,Solar.
345,20,01,Bajos de Tarrazú
346,20,02,Bustamante
347,20,03,Santa Elena (parte)
348,20,04,Violeta.
349,21,01,Aguacate
350,21,02,Balneario
351,21,03,Don Bosco
352,21,04,Guatuso
353,21,05,Güízaro
354,21,06,Jerusalén
355,21,07,Lince
356,21,08,Mesas
357,21,09,Quebrada Honda
358,21,10,Ticalpes (parte).
359,22,01,Empalme (parte)
360,22,02,Lucha (parte)
361,22,03,San Cristóbal Sur
362,22,04,Sierra.
363,23,01,Bajo Tigre
364,23,02,Chirogres
365,23,03,Guadarrama
366,23,04,Joya
367,23,05,La Fila (parte)
368,23,06,Llano bonito
369,23,07,Quebrada Honda
370,23,08,Trinidad (parte).
371,24,01,Cajita
372,24,02,Dorado
373,24,03,Dos Cercas
374,24,04,Fomentera
375,24,05,Nuestra Señora de la Esperanza
376,24,06,San Lorenzo.
377,25,01,Ángeles
378,25,02,Autofores
379,25,03,Balboa
380,25,04,Coopelot
381,25,05,Gardenia
382,25,06,Higuerones
383,25,07,Leo
384,25,08,Mónaco
385,25,09,Sagitario
386,25,10,Santa Cecilia
387,25,11,Tejar (parte)
388,25,12,Treviso
389,25,13,Unidas
390,25,14,Valencia
391,25,15,Vizcaya.
392,26,01,Cartonera
393,26,02,Claveles
394,26,03,Damasco
395,26,04,Diamante
396,26,05,Esmeraldas
397,26,06,Fortuna
398,26,07,Fortunita
399,26,08,Porvenir
400,26,09,Raya
401,26,10,Riberalta
402,26,11,Villanueva.
403,27,01,Letras
404,27,02,Balcón Verde.
405,28,01,Ángeles
406,28,00,Bajo Badilla
407,28,02,Bajo Moras
408,28,00,Buenos Aires
409,28,03,Cañales Abajo
410,28,00,Corazón de María
411,28,04,Cañales Arriba
412,28,00,Jarasal
413,28,05,Carit
414,28,00,Junquillo Arriba
415,28,06,Charcón (parte)
416,28,00,Pueblo Nuevo
417,28,07,Cirrí
418,28,00,San Isidro.
419,28,08,Junquillo Abajo
420,28,09,Pozos
421,28,10,San Francisco
422,28,11,San Martín
423,28,12,Zapote.
424,29,01,Alto Palma
425,29,02,Bajo Lanas
426,29,03,Bajo Legua
427,29,04,Bajo Legüita
428,29,05,Bajo Quesada
429,29,06,Bocana
430,29,07,Carmona
431,29,08,Cerbatana
432,29,09,Charquillos
433,29,10,Jilgueral
434,29,11,Llano Grande
435,29,12,Mercedes Norte
436,29,13,Potenciana
437,29,14,Quebrada Honda
438,29,15,Quivel
439,29,16,Rancho Largo
440,29,17,Salitrales
441,29,18,Santa Marta
442,29,19,Túfares
443,29,20,Tulín
444,29,21,Víbora
445,29,22,Zapotal.
446,30,01,Alto Barbacoas
447,30,02,Bajo Burgos
448,30,03,Cortezal
449,30,04,Guatuso
450,30,05,Piedades
451,30,06,San Juan.
452,31,01,Cacao
453,31,02,Cuesta Mora
454,31,03,Grifo Bajo
455,31,04,Poró
456,31,05,Pueblo Nuevo
457,31,06,Salitrillo.
458,32,01,Bijagual
459,32,02,Floralia
460,32,03,Punta de Lanza
461,32,04,San Rafael Abajo.
462,33,01,Alto Cebadilla
463,33,02,Bajo Chacones
464,33,03,Copalar
465,33,04,Pedernal
466,33,05,Polca
467,33,06,Sabanas.
468,34,01,Bajo Guevara
469,34,02,Planta
470,34,03,Rinconada.
471,35,01,Bajo Herrera
472,35,02,Calle Herrera
473,35,03,Cruce Guanacaste
474,35,04,Charcón (parte)
475,35,05,Estero
476,35,06,Río Viejo
477,35,07,Salitral
478,35,08,Tinamaste.
479,36,01,Alto Concepción
480,36,02,Alto Pérez Astúa
481,36,03,Ángeles
482,36,04,Angostura (parte)
483,36,05,Arenal
484,36,06,Bajo Chires
485,36,07,Bajo de Guarumal
486,36,08,Bajo el Rey
487,36,09,Bajo Vega
488,36,10,Cerdas
489,36,11,Fila Aguacate
490,36,12,Gamalotillo 1 (Colonia)
491,36,13,Gamalotillo 2 (Gamalotillo)
492,36,14,Gamalotillo 3 (Tierra Fértil)
493,36,15,Gloria
494,36,16,Guarumal
495,36,17,Guarumalito
496,36,18,Mastatal
497,36,19,Pericos
498,36,20,Río Negro (parte)
499,36,21,San Miguel
500,36,22,San Vicente
501,36,23,Santa Rosa
502,36,24,Vista de Mar
503,36,25,Zapatón.
504,37,01,Corea
505,37,02,I Griega
506,37,03,Las Tres Marías
507,37,04,Santa Cecilia
508,37,05,Rodeo
509,37,06,Sitio.
510,37,07,Alto Pastora
511,37,08,Bajo Canet
512,37,09,Bajo San Juan
513,37,10,Canet
514,37,11,Cedral (parte)
515,37,12,Guadalupe
516,37,13,Llano Piedra
517,37,14,San Cayetano
518,37,15,San Guillermo
519,37,16,Sabana (parte)
520,37,17,San Pedro.
521,38,01,Alto Guarumal
522,38,02,Alto Portal
523,38,03,Alto Zapotal
524,38,04,Ardilla
525,38,05,Bajo Quebrada Honda
526,38,06,Bajo Reyes
527,38,07,Bajo Zapotal
528,38,08,Cerro Nara
529,38,09,Concepción
530,38,10,Chilamate
531,38,11,Delicias
532,38,12,Esperanza
533,38,13,Esquipulas
534,38,14,La Pacaya
535,38,15,Las Pavas
536,38,16,Mata de Caña
537,38,17,Miramar
538,38,18,Nápoles
539,38,19,Naranjillo
540,38,20,Palma
541,38,21,Quebrada Arroyo
542,38,22,Rodeo
543,38,23,Sabana (parte)
544,38,24,Salado
545,38,25,San Bernardo
546,38,26,San Francisco
547,38,27,San Martín
548,38,28,Santa Cecilia
549,38,29,Santa Marta
550,38,30,Santa Rosa
551,38,31,Zapotal.
552,39,01,Alto Chiral
553,39,02,San Juan (Alto San Juan)
554,39,03,Bajo Jénaro
555,39,04,Bajo San José
556,39,05,Jamaica
557,39,06,Quebrada Seca (Santa Ana)
558,39,07,San Jerónimo
559,39,08,San Josecito.
560,40,01,Guatuso
561,40,02,Mirador.
562,40,03,Alfonso XIII
563,40,04,Barro
564,40,05,Cinco Esquinas (parte)
565,40,06,Corazón de Jesús
566,40,07,Guapinol
567,40,08,Las Mercedes
568,40,09,Lomas de Aserrí
569,40,10,Lourdes
570,40,11,María Auxiliadora
571,40,12,Mesas
572,40,13,Poás
573,40,14,Santa Rita
574,40,15,Sáurez
575,40,16,Tres Marías
576,40,17,Vereda.
577,41,01,Bajos de Praga
578,41,02,Máquina Vieja
579,41,03,Tigre.
580,42,01,Calvario
581,42,02,Ceiba Alta (parte)
582,42,03,Jocotal
583,42,04,Legua de Naranjo
584,42,05,Mangos
585,42,06,Meseta
586,42,07,Monte Redondo
587,42,08,Ojo de Agua
588,42,09,Rosalía
589,42,10,Uruca.
590,43,01,La Fila (parte)
591,43,00,Pueblo Nuevo.
592,43,02,Limonal
593,43,03,Los Solano
594,43,04,Rancho Grande
595,43,05,Salitral
596,43,06,Tranquerillas
597,43,07,Trinidad (parte)
598,43,08,Villanueva.
599,44,01,Alto Buenavista
600,44,02,Altos del Aguacate
601,44,03,Bajo Bijagual
602,44,04,Bajo Máquinas
603,44,05,Bajo Venegas (parte)
604,44,06,Carmen (parte).
605,45,01,Ojo de Agua (parte)
606,45,02,Portuguez.
607,46,01,Cinco Esquinas (parte)
608,46,02,Santa Teresita.
609,46,03,Cerro
610,46,04,Cuesta Grande
611,46,05,Guinealillo
612,46,06,Huaso (parte)
613,46,07,Lagunillas
614,46,08,Palo Blanco
615,46,09,Quebradas
616,46,10,Rincón.
617,47,01,Alhambra
618,47,00,Cabriola
619,47,02,Brasil
620,47,00,Cedral
621,47,03,Carreras
622,47,00,Cuesta Achiotal
623,47,04,Colonia del Prado
624,47,00,Llano León
625,47,05,Llano Limón
626,47,00,Michoacán
627,47,06,Nuevo Brasil
628,47,00,Quebrada Honda
629,47,07,Piñal
630,47,00,Rodeo
631,47,08,San Bosco
632,47,00,Santísima Trinidad
633,47,09,San Vicente
634,47,00,Ticufres.
635,47,10,Tablera.
636,48,01,Bajo Claras
637,48,02,Bajo Morado
638,48,03,Corrogres
639,48,04,Monte Negro.
640,49,01,Bajo Bustamante
641,49,02,Bajo Lima
642,49,03,Bajo Loaiza
643,49,04,Cañas
644,49,05,Corralar
645,49,06,Morado
646,49,07,Piedras Blancas
647,49,08,Salto.
648,50,01,Chile
649,50,02,Danta
650,50,03,Palma
651,50,04,Quebrada Grande.
652,51,01,Cordel
653,51,02,Chucás
654,51,03,Jateo
655,51,04,Llano Grande
656,51,05,Monte Frío (Potrerillos).
657,52,01,Pito.
658,53,01,San Juan
659,53,02,San Martín
660,53,03,Quebrada Honda.
661,54,01,Árboles
662,54,02,Colonia del Río
663,54,03,El Alto (parte)
664,54,04,Fátima
665,54,05,Independencia
666,54,06,Jardín
667,54,07,Magnolia
668,54,08,Maravilla
669,54,09,Margarita
670,54,10,Minerva
671,54,11,Moreno Cañas
672,54,12,Orquídea
673,54,13,Pilar Jiménez
674,54,14,Rothe
675,54,15,San Gerardo
676,54,16,Santa Cecilia
677,54,17,Santa Eduvigis
678,54,18,Santo Cristo
679,54,19,Unión
680,54,20,Yurusti.
681,55,01,Carlos María Ulloa
682,55,02,San Francisco (centro)
683,55,03,Tournón.
684,56,01,Calle Blancos (centro)
685,56,02,Ciprés
686,56,03,Encanto
687,56,04,Esquivel Bonilla
688,56,05,Montelimar
689,56,06,Pinos
690,56,07,San Antonio
691,56,08,San Gabriel
692,56,09,Santo Tomás
693,56,10,Volio.
694,57,01,Bruncas
695,57,02,Carmen
696,57,03,Claraval
697,57,04,Cruz
698,57,05,Cuesta Grande (parte)
699,57,06,Estéfana (parte)
700,57,07,Hortensias
701,57,08,Jaboncillal
702,57,09,Jardines de la Paz
703,57,10,Lourdes
704,57,11,Praderas
705,57,12,Tepeyac
706,57,13,Térraba
707,57,14,Villalta
708,57,15,Villaverde
709,57,16,Vista del Valle.
710,58,01,Ángeles
711,58,02,El Alto (parte)
712,58,03,Floresta
713,58,04,Korobó
714,58,05,La Mora
715,58,06,Morita
716,58,07,Mozotal
717,58,08,Nazareno
718,58,09,Orquídea
719,58,10,Rodrigo Facio
720,58,11,Santa Clara (parte)
721,58,12,Setillal
722,58,13,Vista del Monte.
723,59,01,Mirador.
724,59,02,Corralillo
725,59,03,Guayabillos
726,59,04,Isla
727,59,05,San Miguel
728,59,00,Vista de Mar.
729,60,01,Ana Frank
730,60,02,Castores
731,60,03,Cuadros
732,60,04,Don Carlos
733,60,05,El Alto (parte)
734,60,06,Flor de Liz
735,60,07,Kurú
736,60,08,Lomas de Tepeyac
737,60,09,Lupita
738,60,10,Montesol
739,60,11,Nogales
740,60,12,Pueblo
741,60,13,Violetas.
742,61,01,Aguas Lindas
743,61,02,Cabañas
744,61,03,Casa Blanca
745,61,04,Lajas (parte)
746,61,05,Obando
747,61,06,Paso Machete (parte)
748,61,07,San Rafael.
749,61,08,Corrogres
750,61,09,Pilas.
751,62,01,Paso Machete (parte)
752,62,02,Robalillo.
753,62,03,Alto Raicero
754,62,04,Chirracal
755,62,05,Matinilla
756,62,06,Pabellón
757,62,07,Perico.
758,63,01,Alto Palomas
759,63,02,Concepción
760,63,03,Cuevas
761,63,04,Chispa
762,63,05,Gavilanes
763,63,06,Honduras
764,63,07,Lajas (parte)
765,63,08,Lindora
766,63,09,Manantial
767,63,10,Real de Pereira (parte)
768,63,11,Valle del sol.
769,64,01,Chimba
770,64,02,Guapinol
771,64,03,Mata Grande
772,64,04,Mina
773,64,05,Paso Machete (parte)
774,64,06,Río Uruca.
775,65,01,Caraña
776,65,02,Cebadilla
777,65,03,Finquitas
778,65,04,Montaña del Sol
779,65,05,Rincón San Marcos
780,65,06,Triunfo.
781,66,01,Canjel
782,66,02,Copey.
783,67,01,Bellavista
784,67,02,Chorotega
785,67,03,Lagunilla
786,67,04,Macha
787,67,05,Madrigal.
788,68,01,Aguilar Machado
789,68,02,Cochea
790,68,03,El Alto
791,68,04,Faro del Suroeste
792,68,05,Filtros
793,68,06,Pueblo Escondido
794,68,07,Vistas de Alajuelita.
795,69,01,Caracas
796,69,02,Cascabela
797,69,03,Llano
798,69,04,Piedra de fuego.
799,69,05,Lámparas.
800,70,01,Almendros
801,70,02,Boca del Monte
802,70,03,Chirivico
803,70,04,Monte Alto
804,70,05,Once de Abril
805,70,06,Progreso
806,70,07,Tejar (parte)
807,70,08,Vista de San José
808,70,09,Vista Real.
809,71,01,Aurora
810,71,02,Corina Rodríguez
811,71,03,Esquipulas Dos
812,71,04,La Guápil
813,71,05,Peralta
814,71,06,Verbena.
815,71,07,Palo Campano.
816,72,01,Alamos
817,72,02,Alpes
818,72,03,Arias
819,72,04,Brisa
820,72,05,Cedros
821,72,06,Corazón de Jesús
822,72,07,Durazno
823,72,08,Girasoles (parte)
824,72,09,Huacas
825,72,10,Magnolias
826,72,11,Mercedes
827,72,12,Monte Azul
828,72,13,San Francisco
829,72,14,San Martín
830,72,15,Villa Solidarista.
831,73,01,Fanguillo
832,73,02,I Griega
833,73,03,Loma Bonita
834,73,04,Nubes
835,73,05,Patio de Agua
836,73,06,Villa Emaus.
837,74,01,Calera
838,74,02,Carmen
839,74,03,Gemelas
840,74,04,Josué
841,74,05,Manzanos
842,74,06,Murtal
843,74,07,Sitrae
844,74,08,Valle Felíz.
845,74,09,Alto Palma (parte)
846,74,10,Platanares
847,74,11,Rodeo (parte).
848,75,01,Cornelia
849,75,02,Girasoles (parte)
850,75,03,Horizontes
851,75,04,Irazú
852,75,05,Jardines
853,75,06,Labrador
854,75,07,Patalillo
855,75,08,Santa Marta
856,75,09,Trapiche
857,75,10,Villalinda
858,75,11,Villanova.
859,76,01,Avilés
860,76,02,Cerro Indio
861,76,03,Guaba
862,76,04,Rojizo
863,76,05,Sinaí.
864,76,06,Canoa
865,76,07,Cascajal
866,76,08,Choco
867,76,09,Isla
868,76,10,Monserrat
869,76,11,Patillos
870,76,12,Rodeo (parte)
871,76,13,Santa Rita de Casia
872,76,14,Tierras Morenas
873,76,15,Vegas de Cajón
874,76,16,Venita.
875,77,01,Abarca
876,77,02,Corral
877,77,03,María Auxiliadora
878,77,04,Ortiga
879,77,05,Pozos
880,77,06,San Martín (San Gerardo)
881,77,07,San Luis
882,77,08,Turrujal
883,77,09,Vereda.
884,77,10,Aguablanca (parte)
885,77,11,Alto Escalera
886,77,12,Alto Los Mora
887,77,13,Ángeles
888,77,14,Chirraca (parte)
889,77,15,Esperanza
890,77,16,Potrerillos
891,77,17,Resbalón
892,77,18,Tablazo.
893,78,01,Alto Sierra
894,78,02,Alto Vigía
895,78,03,Bajo Arias
896,78,04,Bajo Bermúdez
897,78,05,Bajo Calvo
898,78,06,Bajo Cárdenas
899,78,07,Bajo Moras
900,78,08,Coyolar
901,78,09,Hondonada
902,78,10,La Cruz
903,78,11,Lagunillas (parte)
904,78,12,Ococa
905,78,13,Toledo
906,78,14,Zapote.
907,79,01,San Pablo
908,79,02,Agua Blanca (parte)
909,79,03,Bajo Cerdas
910,79,04,Bajos de Jorco
911,79,05,Bolívar
912,79,06,Cañadas
913,79,07,Caragral
914,79,08,Corazón de Jesús
915,79,09,Charcalillo
916,79,10,Chirraca (parte)
917,79,11,Fila
918,79,12,Jaular
919,79,13,Lagunillas (parte)
920,79,14,La Mina
921,79,15,La Pita
922,79,16,Los Monge
923,79,17,Playa
924,79,18,San Pablo
925,79,19,Sevilla.
926,80,01,Bajo Los Cruces
927,80,02,Ceiba Alta (parte)
928,80,03,Ceiba Baja
929,80,04,Ceiba Este
930,80,05,Escuadra
931,80,06,Gravilias
932,80,07,Lindavista
933,80,08,Llano Bonito
934,80,09,Mesa
935,80,10,Naranjal
936,80,11,Perpetuo Socorro
937,80,12,Tejar
938,80,13,Tiquires.
939,81,01,Alto Parritón
940,81,02,Bajo Palma
941,81,03,Bajo Pérez
942,81,04,Bijagual
943,81,05,Breñón
944,81,06,Caspirola
945,81,07,Colorado
946,81,08,Cuesta Aguacate
947,81,09,Limas
948,81,10,Parritón
949,81,11,Plomo
950,81,12,Sabanas
951,81,13,San Jerónimo
952,81,14,Soledad
953,81,15,Téruel
954,81,16,Tiquiritos
955,81,17,Uruca
956,81,18,Zoncuano.
957,82,01,Acacias
958,82,02,Arboleda
959,82,03,Asturias
960,82,04,Estudiantes
961,82,05,Florida
962,82,06,González Truque
963,82,07,Jesús Jiménez Zamora
964,82,08,Lindavista
965,82,09,Rosas
966,82,10,San Jerónimo
967,82,11,Santa Eduvigis
968,82,12,Valle
969,82,13,Versalles
970,82,14,Villafranca
971,82,15,Virginia.
972,83,01,Bajo Piuses
973,83,02,Copey
974,83,03,Leiva Urcuyo
975,83,04,Lilas
976,83,05,Lomas del Pinar
977,83,06,Montecarlo
978,83,07,Santa Teresa.
979,84,01,Apolo
980,84,02,Dalia
981,84,03,Estancia
982,84,04,Fletcher
983,84,05,Franjo
984,84,06,Jardines de Tibás
985,84,07,Jardines La Trinidad
986,84,08,Monterreal
987,84,09,Palmeras
988,84,10,Santa Mónica
989,84,11,Talamanca
990,84,12,Vergel.
991,85,01,Doña Fabiola
992,85,02,Garabito.
993,86,01,Anselmo Alvarado
994,86,02,Balsa
995,86,03,Cuatro Reinas
996,86,04,Orquídeas
997,86,05,Rey
998,86,06,San Agustín.
999,87,01,Alondra
1000,87,02,Americano
1001,87,03,Américas
1002,87,04,Bajo Isla
1003,87,05,Bajo Varelas
1004,87,06,Barro de Olla
1005,87,07,Caragua
1006,87,08,Carmen
1007,87,09,Colegios
1008,87,10,Colegios Norte
1009,87,11,Chaves
1010,87,12,El Alto (parte)
1011,87,13,Flor
1012,87,14,Florencia
1013,87,15,Guaria
1014,87,16,Guaria Oriental
1015,87,17,Isla
1016,87,18,Jardines de Moravia
1017,87,19,La Casa
1018,87,20,Ladrillera
1019,87,21,Robles
1020,87,22,Romeral
1021,87,23,Sagrado Corazón
1022,87,24,San Blas
1023,87,25,San Jorge
1024,87,26,San Martín
1025,87,27,San Rafael
1026,87,28,Santa Clara (parte)
1027,87,29,Santo Tomás
1028,87,30,Saprissa.
1029,88,01,Alto Palma (parte)
1030,88,02,Platanares
1031,88,03,Tornillal
1032,88,04,Torre.
1033,89,01,Altos de Trinidad
1034,89,02,Cipreses
1035,89,03,Colonia
1036,89,04,Moral
1037,89,05,Níspero
1038,89,06,Rosal
1039,89,07,Ruano
1040,89,08,Sitios
1041,89,09,Tanques
1042,89,10,Virilla.
1043,90,01,Alhambra
1044,90,02,Azáleas
1045,90,03,Carmiol
1046,90,04,Cedral
1047,90,05,Dent (parte)
1048,90,06,Francisco Peralta (parte)
1049,90,07,Fuentes
1050,90,08,Granja
1051,90,09,Kezia
1052,90,10,Lourdes
1053,90,11,Monterrey
1054,90,12,Nadori
1055,90,13,Oriente
1056,90,14,Pinto
1057,90,15,Prados del Este
1058,90,16,Roosevelt
1059,90,17,San Gerardo (parte)
1060,90,18,Santa Marta
1061,90,19,Saprissa
1062,90,20,Vargas Araya
1063,90,21,Yoses.
1064,91,01,Arboleda
1065,91,02,Bloquera
1066,91,03,Cedros
1067,91,04,El Cristo (parte)
1068,91,05,Españolita
1069,91,06,Luciana
1070,91,07,Marsella
1071,91,08,Maravilla
1072,91,09,Rodeo
1073,91,10,Rosales
